passo,horario,temp_real,setpoint,acao,recompensa
1,23:43:41,20.44,25.0,0.892,-4.56
2,23:43:42,20.44,25.0,0.892,-4.56
3,23:43:43,20.44,25.0,0.892,-4.56
4,23:43:44,20.44,25.0,0.892,-4.56
5,23:43:44,20.49,25.0,0.892,-4.51
6,23:43:45,20.54,25.0,0.888,-4.46
7,23:43:46,20.58,25.0,0.884,-4.42
8,23:43:47,20.67,25.0,0.88,-4.33
9,23:43:48,20.76,25.0,0.872,-4.24
10,23:43:49,20.86,25.0,0.864,-4.14
11,23:43:50,20.99,25.0,0.854,-4.01
12,23:43:51,21.12,25.0,0.842,-3.88
13,23:43:52,21.37,25.0,0.83,-3.63
14,23:43:53,21.56,25.0,0.806,-3.44
15,23:43:54,21.78,25.0,0.787,-3.22
16,23:43:55,22.03,25.0,0.765,-2.97
17,23:43:56,22.25,25.0,0.739,-2.75
18,23:43:57,22.56,25.0,0.716,-2.44
19,23:43:58,22.83,25.0,0.0,-2.17
20,23:43:59,23.16,95.0,1.0,-71.84
21,23:44:00,23.43,95.0,1.0,-71.57
22,23:44:01,23.74,95.0,1.0,-71.26
23,23:44:02,24.09,95.0,1.0,-70.91
24,23:44:03,24.37,95.0,1.0,-70.63
25,23:44:04,24.67,95.0,1.0,-70.33
26,23:44:04,25.08,95.0,1.0,-69.92
27,23:44:05,25.42,95.0,1.0,-69.58
28,23:44:06,25.83,95.0,1.0,-69.17
29,23:44:07,26.17,95.0,1.0,-68.83
30,23:44:08,26.54,95.0,1.0,-68.46
31,23:44:09,26.99,95.0,1.0,-68.01
32,23:44:10,27.36,95.0,1.0,-67.64
33,23:44:11,27.81,95.0,1.0,-67.19
34,23:44:12,28.2,95.0,1.0,-66.8
35,23:44:13,28.59,95.0,1.0,-66.41
36,23:44:14,29.09,95.0,1.0,-65.91
37,23:44:15,29.53,95.0,1.0,-65.47
38,23:44:16,30.03,95.0,1.0,-64.97
39,23:44:17,30.47,95.0,1.0,-64.53
40,23:44:18,30.91,95.0,1.0,-64.09
41,23:44:19,31.41,95.0,1.0,-63.59
42,23:44:20,31.86,95.0,1.0,-63.14
43,23:44:21,32.34,95.0,1.0,-62.66
44,23:44:22,32.89,95.0,1.0,-62.11
45,23:44:23,33.34,95.0,1.0,-61.66
46,23:44:24,33.84,95.0,1.0,-61.16
47,23:44:25,34.31,95.0,1.0,-60.69
48,23:44:25,34.79,95.0,1.0,-60.21
49,23:44:26,35.34,95.0,1.0,-59.66
50,23:44:27,35.79,95.0,1.0,-59.21
51,23:44:28,36.36,95.0,1.0,-58.64
52,23:44:29,36.84,95.0,1.0,-58.16
53,23:44:30,37.37,95.0,1.0,-57.63
54,23:44:31,37.88,95.0,1.0,-57.12
55,23:44:32,38.36,95.0,1.0,-56.64
56,23:44:33,38.91,95.0,1.0,-56.09
57,23:44:34,39.39,95.0,1.0,-55.61
58,23:44:35,39.91,95.0,1.0,-55.09
59,23:44:36,40.39,95.0,1.0,-54.61
60,23:44:37,40.88,95.0,1.0,-54.12
61,23:44:38,41.42,95.0,1.0,-53.58
62,23:44:39,41.91,95.0,1.0,-53.09
63,23:44:40,42.46,95.0,1.0,-52.54
64,23:44:41,42.94,95.0,1.0,-52.06
65,23:44:42,43.41,95.0,1.0,-51.59
66,23:44:43,43.94,95.0,1.0,-51.06
67,23:44:44,44.45,95.0,1.0,-50.55
68,23:44:45,44.97,95.0,1.0,-50.03
69,23:44:46,45.45,95.0,1.0,-49.55
70,23:44:46,45.93,95.0,1.0,-49.07
71,23:44:47,46.47,95.0,1.0,-48.53
72,23:44:48,46.91,95.0,1.0,-48.09
73,23:44:49,47.45,95.0,1.0,-47.55
74,23:44:50,47.91,95.0,1.0,-47.09
75,23:44:51,48.45,95.0,1.0,-46.55
76,23:44:52,48.91,95.0,1.0,-46.09
77,23:44:53,49.42,95.0,1.0,-45.58
78,23:44:54,49.9,95.0,1.0,-45.1
79,23:44:55,50.34,95.0,1.0,-44.66
80,23:44:56,50.84,95.0,1.0,-44.16
81,23:44:57,51.28,95.0,1.0,-43.72
82,23:44:58,51.78,95.0,1.0,-43.22
83,23:44:59,52.22,95.0,1.0,-42.78
84,23:45:00,52.69,95.0,1.0,-42.31
85,23:45:01,53.16,95.0,1.0,-41.84
86,23:45:02,53.64,95.0,1.0,-41.36
87,23:45:03,54.06,95.0,1.0,-40.94
88,23:45:04,54.53,95.0,1.0,-40.47
89,23:45:05,54.97,95.0,1.0,-40.03
90,23:45:06,55.47,95.0,1.0,-39.53
91,23:45:07,55.91,95.0,1.0,-39.09
92,23:45:08,56.3,95.0,1.0,-38.7
93,23:45:08,56.78,95.0,1.0,-38.22
94,23:45:09,57.21,95.0,1.0,-37.79
95,23:45:10,57.69,95.0,1.0,-37.31
96,23:45:11,58.11,95.0,1.0,-36.89
97,23:45:12,58.51,95.0,1.0,-36.49
98,23:45:13,58.96,95.0,1.0,-36.04
99,23:45:14,59.35,95.0,1.0,-35.65
100,23:45:15,59.83,95.0,1.0,-35.17
101,23:45:16,60.2,95.0,1.0,-34.8
102,23:45:17,60.59,95.0,1.0,-34.41
103,23:45:18,61.04,95.0,1.0,-33.96
104,23:45:19,61.43,95.0,1.0,-33.57
105,23:45:20,61.83,95.0,1.0,-33.17
106,23:45:21,62.24,95.0,1.0,-32.76
107,23:45:22,62.64,95.0,1.0,-32.36
108,23:45:23,63.05,95.0,1.0,-31.95
109,23:45:24,63.4,95.0,1.0,-31.6
110,23:45:25,63.78,95.0,1.0,-31.22
111,23:45:26,64.23,95.0,1.0,-30.77
112,23:45:27,64.59,95.0,1.0,-30.41
113,23:45:28,64.98,95.0,1.0,-30.02
114,23:45:28,65.37,95.0,1.0,-29.63
115,23:45:29,65.72,95.0,1.0,-29.28
116,23:45:30,66.12,95.0,1.0,-28.88
117,23:45:31,66.46,95.0,1.0,-28.54
118,23:45:32,66.84,95.0,1.0,-28.16
119,23:45:33,67.21,95.0,1.0,-27.79
120,23:45:34,67.54,95.0,1.0,-27.46
121,23:45:35,67.93,95.0,1.0,-27.07
122,23:45:36,68.26,95.0,1.0,-26.74
123,23:45:37,68.66,95.0,1.0,-26.34
124,23:45:38,68.99,95.0,1.0,-26.01
125,23:45:39,69.3,95.0,1.0,-25.7
126,23:45:40,69.7,95.0,1.0,-25.3
127,23:45:41,70.04,95.0,1.0,-24.96
128,23:45:42,70.39,95.0,1.0,-24.61
129,23:45:43,70.7,95.0,1.0,-24.3
130,23:45:44,71.01,95.0,1.0,-23.99
131,23:45:45,71.36,95.0,1.0,-23.64
132,23:45:46,71.71,95.0,1.0,-23.29
133,23:45:47,72.03,95.0,1.0,-22.97
134,23:45:48,72.35,95.0,1.0,-22.65
135,23:45:49,72.66,95.0,1.0,-22.34
136,23:45:49,73.03,95.0,1.0,-21.97
137,23:45:50,73.34,95.0,1.0,-21.66
138,23:45:51,73.62,95.0,1.0,-21.38
139,23:45:52,73.97,95.0,1.0,-21.03
140,23:45:53,74.24,55.0,-0.5,-19.24
141,23:45:54,74.59,55.0,-0.5,-19.59
142,23:45:55,74.86,55.0,-0.5,-19.86
143,23:45:56,75.12,55.0,-0.5,-20.12
144,23:45:57,75.42,55.0,-0.5,-20.42
145,23:45:58,75.68,55.0,-0.5,-20.68
146,23:45:59,75.93,55.0,-0.5,-20.93
147,23:46:00,76.12,55.0,-0.5,-21.12
148,23:46:01,76.3,55.0,-0.5,-21.3
149,23:46:02,76.45,55.0,-0.5,-21.45
150,23:46:03,76.58,55.0,-0.5,-21.58
151,23:46:04,76.71,55.0,-0.5,-21.71
152,23:46:05,76.79,55.0,-0.5,-21.79
153,23:46:06,76.86,55.0,-0.5,-21.86
154,23:46:07,76.88,55.0,-0.5,-21.88
155,23:46:08,76.93,55.0,-0.5,-21.93
156,23:46:09,76.93,55.0,-0.5,-21.93
157,23:46:10,76.89,55.0,-0.5,-21.89
158,23:46:10,76.84,55.0,-0.5,-21.84
159,23:46:11,76.81,55.0,-0.5,-21.81
160,23:46:12,76.78,55.0,-0.5,-21.78
161,23:46:13,76.7,55.0,-0.5,-21.7
162,23:46:14,76.62,55.0,-0.5,-21.62
163,23:46:15,76.51,55.0,-0.5,-21.51
164,23:46:16,76.37,55.0,0.0,-21.37
165,23:46:17,76.24,55.0,0.0,-21.24
166,23:46:18,76.09,55.0,0.0,-21.09
167,23:46:19,75.99,55.0,0.0,-20.99
168,23:46:20,75.84,55.0,0.0,-20.84
169,23:46:21,75.64,55.0,0.0,-20.64
170,23:46:22,75.46,55.0,0.0,-20.46
171,23:46:23,75.29,55.0,0.0,-20.29
172,23:46:24,75.12,55.0,0.0,-20.12
173,23:46:25,74.92,55.0,0.0,-19.92
174,23:46:26,74.74,55.0,0.0,-19.74
175,23:46:27,74.54,55.0,0.0,-19.54
176,23:46:28,74.34,55.0,0.0,-19.34
177,23:46:29,74.16,55.0,0.0,-19.16
178,23:46:30,73.94,55.0,0.0,-18.94
179,23:46:31,73.72,55.0,0.0,-18.72
180,23:46:31,73.53,55.0,0.0,-18.53
181,23:46:32,73.28,55.0,0.0,-18.28
182,23:46:33,73.06,55.0,0.0,-18.06
183,23:46:34,72.87,55.0,0.0,-17.87
184,23:46:35,72.61,55.0,0.0,-17.61
185,23:46:36,72.37,55.0,0.0,-17.37
186,23:46:37,72.19,55.0,0.0,-17.19
187,23:46:38,71.94,55.0,0.0,-16.94
188,23:46:39,71.71,55.0,0.0,-16.71
189,23:46:40,71.44,55.0,0.0,-16.44
190,23:46:41,71.21,55.0,0.0,-16.21
191,23:46:42,70.97,55.0,0.0,-15.97
192,23:46:43,70.72,55.0,0.0,-15.72
193,23:46:44,70.5,55.0,0.0,-15.5
194,23:46:45,70.22,55.0,0.0,-15.22
195,23:46:46,70.0,55.0,0.0,-15.0
196,23:46:47,69.75,55.0,0.0,-14.75
197,23:46:48,69.5,55.0,0.0,-14.5
198,23:46:49,69.25,55.0,0.0,-14.25
199,23:46:50,69.0,55.0,0.0,-14.0
200,23:46:51,68.74,55.0,0.0,-13.74
201,23:46:51,68.5,55.0,0.0,-13.5
202,23:46:52,68.24,55.0,0.0,-13.24
203,23:46:53,68.0,55.0,0.0,-13.0
204,23:46:54,67.74,55.0,0.0,-12.74
205,23:46:55,67.5,55.0,0.0,-12.5
206,23:46:56,67.28,55.0,0.0,-12.28
207,23:46:57,66.98,55.0,0.0,-11.98
208,23:46:58,66.75,55.0,0.0,-11.75
209,23:46:59,66.48,55.0,0.0,-11.48
210,23:47:00,66.22,55.0,0.0,-11.22
211,23:47:01,66.0,55.0,0.0,-11.0
212,23:47:02,65.72,55.0,0.0,-10.72
213,23:47:03,65.47,55.0,0.0,-10.47
214,23:47:04,65.22,55.0,0.0,-10.22
215,23:47:05,65.0,55.0,0.0,-10.0
216,23:47:06,64.78,55.0,0.0,-9.78
217,23:47:07,64.49,55.0,0.0,-9.49
218,23:47:08,64.25,55.0,0.0,-9.25
219,23:47:09,64.03,55.0,0.0,-9.03
220,23:47:10,63.76,55.0,0.0,-8.76
221,23:47:11,63.53,55.0,0.0,-8.53
222,23:47:12,63.26,55.0,0.0,-8.26
223,23:47:12,63.03,55.0,0.0,-8.03
224,23:47:13,62.81,55.0,0.0,-7.81
225,23:47:14,62.56,55.0,0.0,-7.56
226,23:47:15,62.31,55.0,0.0,-7.31
227,23:47:16,62.06,55.0,0.0,-7.06
