passo,horario,temp_real,setpoint,acao,recompensa
1,15:55:20,42.99,25.0,-0.868,-17.990000000000002
2,15:55:21,42.89,25.0,-0.867,-17.89
3,15:55:22,42.75,25.0,-0.858,-17.75
4,15:55:24,42.61,25.0,-0.845,-17.61
5,15:55:25,42.51,25.0,-0.830,-17.509999999999998
6,15:55:27,42.35,25.0,-0.819,-17.35
7,15:55:28,42.19,25.0,-0.803,-17.189999999999998
8,15:55:30,42.0,25.0,-0.787,-17.0
9,15:55:31,41.79,25.0,-0.767,-16.79
10,15:55:33,41.6,25.0,-0.746,-16.6
11,15:55:34,41.4,25.0,-0.725,-16.4
12,15:55:36,41.15,25.0,-0.704,-16.15
13,15:55:37,40.92,25.0,-0.679,-15.920000000000002
14,15:55:39,40.65,25.0,-0.654,-15.649999999999999
15,15:55:40,40.42,25.0,-0.626,-15.420000000000002
16,15:55:42,40.15,25.0,-0.601,-15.149999999999999
17,15:55:43,39.9,25.0,-0.572,-14.899999999999999
18,15:55:45,39.65,25.0,-0.545,-14.649999999999999
19,15:55:46,39.36,25.0,-0.518,-14.36
20,15:55:48,39.09,25.0,-0.487,-14.090000000000003
21,15:55:49,38.84,95.0,-0.457,-56.16
22,15:55:50,38.58,95.0,1.000,-56.42
23,15:55:52,38.31,95.0,1.000,-56.69
24,15:55:53,38.09,95.0,1.000,-56.91
25,15:55:55,37.81,95.0,1.000,-57.19
26,15:55:56,37.64,95.0,1.000,-57.36
27,15:55:58,37.51,95.0,1.000,-57.49
28,15:55:59,37.44,95.0,1.000,-57.56
29,15:56:01,37.45,95.0,1.000,-57.55
30,15:56:02,37.54,95.0,1.000,-57.46
31,15:56:04,37.66,95.0,1.000,-57.34
32,15:56:05,37.88,95.0,1.000,-57.12
33,15:56:07,38.13,95.0,1.000,-56.87
34,15:56:08,38.49,95.0,1.000,-56.51
35,15:56:10,38.84,95.0,1.000,-56.16
36,15:56:11,39.22,95.0,1.000,-55.78
37,15:56:13,39.66,95.0,1.000,-55.34
38,15:56:14,40.14,95.0,1.000,-54.86
39,15:56:16,40.64,95.0,1.000,-54.36
40,15:56:17,41.19,95.0,1.000,-53.81
41,15:56:19,41.79,95.0,1.000,-53.21
42,15:56:20,42.31,95.0,1.000,-52.69
43,15:56:22,42.94,95.0,1.000,-52.06
44,15:56:23,43.58,95.0,1.000,-51.42
45,15:56:25,44.25,95.0,1.000,-50.75
46,15:56:26,44.89,95.0,1.000,-50.11
47,15:56:27,45.58,95.0,1.000,-49.42
48,15:56:29,46.26,95.0,1.000,-48.74
49,15:56:30,46.95,95.0,1.000,-48.05
50,15:56:32,47.64,95.0,1.000,-47.36
51,15:56:33,48.36,95.0,1.000,-46.64
52,15:56:35,49.09,95.0,1.000,-45.91
53,15:56:36,49.83,95.0,1.000,-45.17
54,15:56:38,50.54,95.0,1.000,-44.46
55,15:56:39,51.24,95.0,1.000,-43.76
56,15:56:41,51.99,95.0,1.000,-43.01
57,15:56:42,52.74,95.0,1.000,-42.26
58,15:56:44,53.47,95.0,1.000,-41.53
59,15:56:45,54.17,95.0,1.000,-40.83
60,15:56:47,54.92,95.0,1.000,-40.08
61,15:56:48,55.64,95.0,1.000,-39.36
62,15:56:50,56.36,95.0,1.000,-38.64
63,15:56:51,57.1,95.0,1.000,-37.9
64,15:56:53,57.8,95.0,1.000,-37.2
65,15:56:54,58.55,95.0,1.000,-36.45
66,15:56:55,59.26,95.0,1.000,-35.74
67,15:56:57,59.97,95.0,1.000,-35.03
68,15:56:58,60.67,95.0,1.000,-34.33
69,15:57:00,61.39,95.0,1.000,-33.61
70,15:57:01,62.08,95.0,1.000,-32.92
71,15:57:03,62.79,95.0,1.000,-32.21
72,15:57:04,63.45,95.0,1.000,-31.549999999999997
73,15:57:06,64.14,95.0,1.000,-30.86
74,15:57:07,64.82,95.0,1.000,-30.180000000000007
75,15:57:09,65.5,95.0,1.000,-29.5
76,15:57:10,66.16,95.0,1.000,-28.840000000000003
77,15:57:12,66.85,95.0,1.000,-28.150000000000006
78,15:57:13,67.51,95.0,1.000,-27.489999999999995
79,15:57:15,68.16,95.0,1.000,-26.840000000000003
80,15:57:16,68.81,95.0,1.000,-26.189999999999998
81,15:57:18,69.44,95.0,1.000,-25.560000000000002
82,15:57:19,70.06,95.0,1.000,-24.939999999999998
83,15:57:20,70.69,95.0,1.000,-24.310000000000002
84,15:57:22,71.31,95.0,1.000,-23.689999999999998
85,15:57:23,71.96,95.0,1.000,-23.040000000000006
86,15:57:25,72.56,95.0,1.000,-22.439999999999998
87,15:57:26,73.15,95.0,1.000,-21.849999999999994
88,15:57:28,73.75,95.0,1.000,-21.25
89,15:57:29,74.36,95.0,1.000,-20.64
90,15:57:31,74.94,95.0,1.000,-20.060000000000002
91,15:57:32,75.53,95.0,1.000,-19.47
92,15:57:34,76.11,95.0,1.000,-18.89
93,15:57:35,76.69,95.0,1.000,-18.310000000000002
94,15:57:37,77.26,95.0,1.000,-17.739999999999995
95,15:57:38,77.8,95.0,1.000,-17.200000000000003
96,15:57:39,78.32,95.0,1.000,-16.680000000000007
97,15:57:41,78.86,95.0,1.000,-16.14
98,15:57:42,79.39,95.0,1.000,-15.61
99,15:57:44,79.89,95.0,1.000,-15.11
100,15:57:46,80.66,95.0,1.000,-14.340000000000003
101,15:57:48,81.15,95.0,1.000,-13.849999999999994
102,15:57:49,81.7,95.0,1.000,-13.299999999999997
103,15:57:50,82.19,95.0,1.000,-12.810000000000002
104,15:57:52,82.66,95.0,1.000,-12.340000000000003
105,15:57:53,83.14,95.0,1.000,-11.86
106,15:57:55,83.64,95.0,1.000,-11.36
107,15:57:56,84.14,95.0,1.000,-10.86
108,15:57:58,84.62,95.0,1.000,-10.379999999999995
109,15:57:59,85.07,95.0,1.000,-9.930000000000007
110,15:58:01,85.54,95.0,1.000,-9.459999999999994
111,15:58:02,86.04,95.0,1.000,-8.959999999999994
112,15:58:04,86.49,95.0,1.000,-8.510000000000005
113,15:58:05,86.97,95.0,1.000,-8.030000000000001
114,15:58:07,87.41,95.0,1.000,-7.590000000000003
115,15:58:08,87.87,95.0,1.000,-7.1299999999999955
116,15:58:09,88.31,95.0,1.000,-6.689999999999998
117,15:58:11,88.76,95.0,1.000,-6.239999999999995
118,15:58:12,89.22,95.0,1.000,-5.780000000000001
119,15:58:14,89.66,95.0,1.000,-5.340000000000003
120,15:58:15,90.09,95.0,1.000,-4.909999999999997
121,15:58:17,90.51,95.0,1.000,-4.489999999999995
122,15:58:18,90.96,95.0,1.000,-4.040000000000006
123,15:58:20,91.37,95.0,1.000,-3.6299999999999955
124,15:58:21,91.8,95.0,1.000,-3.200000000000003
125,15:58:23,92.21,95.0,1.000,-2.7900000000000063
126,15:58:24,92.62,95.0,1.000,-2.3799999999999955
127,15:58:26,93.04,95.0,1.000,-1.9599999999999937
128,15:58:27,93.46,95.0,1.000,-1.5400000000000063
129,15:58:28,93.85,95.0,1.000,-1.1500000000000057
130,15:58:30,94.28,95.0,1.000,-0.7199999999999989
131,15:58:31,94.65,95.0,1.000,-0.3499999999999943
132,15:58:33,95.03,95.0,1.000,-0.030000000000001137
133,15:58:34,95.4,95.0,1.000,-0.4000000000000057
134,15:58:36,95.74,95.0,1.000,-0.7399999999999949
135,15:58:37,96.04,95.0,1.000,-1.0400000000000063
136,15:58:39,96.29,95.0,1.000,-1.2900000000000063
137,15:58:40,96.53,95.0,1.000,-1.5300000000000011
138,15:58:42,96.71,95.0,1.000,-1.7099999999999937
139,15:58:43,96.86,95.0,1.000,-1.8599999999999994
140,15:58:44,96.97,95.0,1.000,-1.9699999999999989
141,15:58:46,97.01,55.0,1.000,-42.010000000000005
142,15:58:47,97.04,55.0,-1.000,-42.040000000000006
143,15:58:49,97.01,55.0,-1.000,-42.010000000000005
144,15:58:50,96.93,55.0,-1.000,-41.93000000000001
145,15:58:52,96.82,55.0,-1.000,-41.81999999999999
146,15:58:53,96.69,55.0,-1.000,-41.69
147,15:58:55,96.5,55.0,-1.000,-41.5
148,15:58:56,96.25,55.0,-1.000,-41.25
149,15:58:58,96.01,55.0,-1.000,-41.010000000000005
150,15:58:59,95.7,55.0,-1.000,-40.7
151,15:59:01,95.35,55.0,-1.000,-40.349999999999994
152,15:59:02,94.97,55.0,-1.000,-39.97
153,15:59:03,94.56,55.0,-1.000,-39.56
154,15:59:05,94.12,55.0,-1.000,-39.120000000000005
155,15:59:06,93.68,55.0,-1.000,-38.68000000000001
156,15:59:08,93.19,55.0,-1.000,-38.19
157,15:59:09,92.7,55.0,-1.000,-37.7
158,15:59:11,92.14,55.0,-1.000,-37.14
159,15:59:12,91.6,55.0,-1.000,-36.599999999999994
160,15:59:14,91.01,55.0,-1.000,-36.010000000000005
161,15:59:15,90.45,55.0,-1.000,-35.45
162,15:59:17,89.87,55.0,-1.000,-34.870000000000005
163,15:59:18,89.25,55.0,-1.000,-34.25
164,15:59:20,88.62,55.0,-1.000,-33.620000000000005
165,15:59:21,88.0,55.0,-1.000,-33.0
166,15:59:22,87.36,55.0,-1.000,-32.36
167,15:59:24,86.69,55.0,-1.000,-31.689999999999998
168,15:59:25,86.06,55.0,-1.000,-31.060000000000002
169,15:59:27,85.43,55.0,-1.000,-30.430000000000007
170,15:59:28,84.75,55.0,-1.000,-29.75
171,15:59:30,84.11,55.0,-1.000,-29.11
172,15:59:31,83.44,55.0,-1.000,-28.439999999999998
173,15:59:33,82.78,55.0,-1.000,-27.78
174,15:59:34,82.11,55.0,-1.000,-27.11
175,15:59:36,81.44,55.0,-1.000,-26.439999999999998
176,15:59:37,80.78,55.0,-1.000,-25.78
177,15:59:39,80.12,55.0,-1.000,-25.120000000000005
178,15:59:40,79.49,55.0,-1.000,-24.489999999999995
179,15:59:41,78.8,55.0,-1.000,-23.799999999999997
180,15:59:43,78.12,55.0,-0.957,-23.120000000000005
181,15:59:44,77.49,55.0,-0.888,-22.489999999999995
182,15:59:46,76.81,55.0,-0.823,-21.810000000000002
183,15:59:47,76.19,55.0,-0.753,-21.189999999999998
184,15:59:49,75.53,55.0,-0.687,-20.53
185,15:59:50,74.87,55.0,-0.618,-19.870000000000005
186,15:59:52,74.25,55.0,-0.548,-19.25
187,15:59:53,73.61,55.0,-0.481,-18.61
188,15:59:55,72.94,55.0,-0.412,-17.939999999999998
189,15:59:56,72.32,55.0,-0.340,-17.319999999999993
190,15:59:58,71.75,55.0,-0.271,-16.75
191,15:59:59,71.14,55.0,-0.208,-16.14
192,16:00:00,70.56,55.0,-0.141,-15.560000000000002
193,16:00:02,69.97,55.0,-0.077,-14.969999999999999
194,16:00:03,69.41,55.0,-0.011,-14.409999999999997
195,16:00:05,68.9,55.0,0.051,-13.900000000000006
196,16:00:06,68.4,55.0,0.109,-13.400000000000006
197,16:00:08,67.93,55.0,0.166,-12.930000000000007
198,16:00:09,67.43,55.0,0.218,-12.430000000000007
199,16:00:11,66.96,55.0,0.274,-11.959999999999994
200,16:00:12,66.5,55.0,0.326,-11.5
201,16:00:14,66.06,55.0,0.378,-11.060000000000002
202,16:00:15,65.65,55.0,0.427,-10.650000000000006
203,16:00:17,65.22,55.0,0.474,-10.219999999999999
204,16:00:18,64.84,55.0,0.521,-9.840000000000003
205,16:00:20,64.41,55.0,0.564,-9.409999999999997
206,16:00:21,64.04,55.0,0.611,-9.040000000000006
207,16:00:23,63.7,55.0,0.652,-8.700000000000003
208,16:00:24,63.31,55.0,0.691,-8.310000000000002
209,16:00:25,62.95,55.0,0.733,-7.950000000000003
210,16:00:27,62.6,55.0,0.772,-7.600000000000001
211,16:00:28,62.26,55.0,0.811,-7.259999999999998
212,16:00:30,61.92,55.0,0.848,-6.920000000000002
213,16:00:31,61.61,55.0,0.885,-6.609999999999999
214,16:00:33,61.29,55.0,0.919,-6.289999999999999
215,16:00:34,60.96,55.0,0.954,-5.960000000000001
216,16:00:36,60.67,55.0,0.989,-5.670000000000002
217,16:00:37,60.36,55.0,1.000,-5.359999999999999
218,16:00:39,60.08,55.0,1.000,-5.079999999999998
219,16:00:40,59.78,55.0,1.000,-4.780000000000001
220,16:00:42,59.49,55.0,1.000,-4.490000000000002
221,16:00:43,59.21,55.0,1.000,-4.210000000000001
222,16:00:45,58.92,55.0,1.000,-3.9200000000000017
223,16:00:46,58.65,55.0,1.000,-3.6499999999999986
224,16:00:48,58.39,55.0,1.000,-3.3900000000000006
225,16:00:49,58.11,55.0,1.000,-3.1099999999999994
226,16:00:50,57.84,55.0,1.000,-2.8400000000000034
227,16:00:52,57.59,55.0,1.000,-2.5900000000000034
228,16:00:53,57.34,55.0,1.000,-2.3400000000000034
229,16:00:55,57.05,55.0,1.000,-2.049999999999997
230,16:00:56,56.81,55.0,1.000,-1.8100000000000023
231,16:00:58,56.59,55.0,1.000,-1.5900000000000034
232,16:00:59,56.34,55.0,1.000,-1.3400000000000034
233,16:01:01,56.09,55.0,1.000,-1.0900000000000034
234,16:01:02,55.85,55.0,1.000,-0.8500000000000014
235,16:01:04,55.63,55.0,1.000,-0.6300000000000026
236,16:01:05,55.4,55.0,1.000,-0.3999999999999986
237,16:01:07,55.15,55.0,1.000,-0.14999999999999858
238,16:01:08,54.91,55.0,1.000,-0.09000000000000341
239,16:01:10,54.71,55.0,1.000,-0.28999999999999915
240,16:01:11,54.47,55.0,1.000,-0.5300000000000011
241,16:01:13,54.29,55.0,1.000,-0.7100000000000009
242,16:01:14,54.13,55.0,1.000,-0.8699999999999974
243,16:01:15,53.95,55.0,1.000,-1.0499999999999972
244,16:01:17,53.83,55.0,1.000,-1.1700000000000017
245,16:01:18,53.7,55.0,1.000,-1.2999999999999972
246,16:01:20,53.58,55.0,1.000,-1.4200000000000017
247,16:01:21,53.46,55.0,1.000,-1.5399999999999991
248,16:01:23,53.39,55.0,1.000,-1.6099999999999994
249,16:01:24,53.26,55.0,1.000,-1.740000000000002
250,16:01:26,53.19,55.0,1.000,-1.8100000000000023
251,16:01:27,53.15,55.0,1.000,-1.8500000000000014
252,16:01:29,53.13,55.0,1.000,-1.8699999999999974
253,16:01:30,53.14,55.0,1.000,-1.8599999999999994
254,16:01:32,53.24,55.0,1.000,-1.759999999999998
255,16:01:33,53.34,55.0,1.000,-1.6599999999999966
256,16:01:35,53.5,55.0,1.000,-1.5
257,16:01:36,53.72,55.0,1.000,-1.2800000000000011
258,16:01:38,53.99,55.0,1.000,-1.009999999999998
