passo,horario,temp_real,setpoint,acao,recompensa
1,06:00:13,23.81,25.0,0.489,-1.19
2,06:00:14,23.81,25.0,0.489,-1.19
3,06:00:15,23.81,25.0,0.489,-1.19
4,06:00:16,23.81,25.0,0.489,-1.19
5,06:00:17,23.81,25.0,0.489,-1.19
6,06:00:18,23.81,25.0,0.489,-1.19
7,06:00:19,23.83,25.0,0.489,-1.17
8,06:00:20,23.87,25.0,0.488,-1.13
9,06:00:21,23.93,25.0,0.485,-1.07
10,06:00:22,23.99,25.0,0.48,-1.01
11,06:00:23,24.06,25.0,0.475,-0.94
12,06:00:24,24.14,25.0,0.469,-0.86
13,06:00:25,24.24,25.0,0.462,-0.76
14,06:00:26,24.36,25.0,0.454,-0.64
15,06:00:27,24.48,25.0,0.444,-0.52
16,06:00:28,24.61,25.0,0.434,-0.39
17,06:00:29,24.74,25.0,0.422,-0.26
18,06:00:30,24.89,25.0,0.411,-0.11
19,06:00:31,25.02,25.0,0.398,-0.02
20,06:00:32,25.23,95.0,0.387,-69.77
21,06:00:33,25.37,95.0,1.0,-69.63
22,06:00:34,25.59,95.0,1.0,-69.41
23,06:00:35,25.74,95.0,1.0,-69.26
24,06:00:35,25.91,95.0,1.0,-69.09
25,06:00:36,26.15,95.0,1.0,-68.85
26,06:00:37,26.33,95.0,1.0,-68.67
27,06:00:38,26.56,95.0,1.0,-68.44
28,06:00:39,26.78,95.0,1.0,-68.22
29,06:00:40,27.07,95.0,1.0,-67.93
30,06:00:41,27.33,95.0,1.0,-67.67
31,06:00:42,27.62,95.0,1.0,-67.38
32,06:00:43,27.98,95.0,1.0,-67.02
33,06:00:44,28.28,95.0,1.0,-66.72
34,06:00:45,28.65,95.0,1.0,-66.35
35,06:00:46,29.0,95.0,1.0,-66.0
36,06:00:47,29.35,95.0,1.0,-65.65
37,06:00:48,29.75,95.0,1.0,-65.25
38,06:00:49,30.11,95.0,1.0,-64.89
39,06:00:50,30.56,95.0,1.0,-64.44
40,06:00:51,30.97,95.0,1.0,-64.03
41,06:00:52,31.38,95.0,1.0,-63.62
42,06:00:53,31.84,95.0,1.0,-63.16
43,06:00:54,32.28,95.0,1.0,-62.72
44,06:00:55,32.77,95.0,1.0,-62.23
45,06:00:56,33.16,95.0,1.0,-61.84
46,06:00:56,33.59,95.0,1.0,-61.41
47,06:00:57,34.12,95.0,1.0,-60.88
48,06:00:58,34.56,95.0,1.0,-60.44
49,06:00:59,35.09,95.0,1.0,-59.91
50,06:01:00,35.53,95.0,1.0,-59.47
51,06:01:01,35.99,95.0,1.0,-59.01
52,06:01:02,36.53,95.0,1.0,-58.47
53,06:01:03,36.99,95.0,1.0,-58.01
54,06:01:04,37.54,95.0,1.0,-57.46
55,06:01:05,38.02,95.0,1.0,-56.98
56,06:01:06,38.47,95.0,1.0,-56.53
57,06:01:07,39.02,95.0,1.0,-55.98
58,06:01:08,39.5,95.0,1.0,-55.5
59,06:01:09,40.05,95.0,1.0,-54.95
60,06:01:10,40.53,95.0,1.0,-54.47
61,06:01:11,40.98,95.0,1.0,-54.02
62,06:01:12,41.56,95.0,1.0,-53.44
63,06:01:13,42.04,95.0,1.0,-52.96
64,06:01:14,42.53,95.0,1.0,-52.47
65,06:01:15,43.08,95.0,1.0,-51.92
66,06:01:16,43.56,95.0,1.0,-51.44
67,06:01:17,44.14,95.0,1.0,-50.86
68,06:01:17,44.62,95.0,1.0,-50.38
69,06:01:18,45.17,95.0,1.0,-49.83
70,06:01:19,45.65,95.0,1.0,-49.35
71,06:01:20,46.13,95.0,1.0,-48.87
72,06:01:21,46.68,95.0,1.0,-48.32
73,06:01:22,47.16,95.0,1.0,-47.84
74,06:01:23,47.71,95.0,1.0,-47.29
75,06:01:24,48.19,95.0,1.0,-46.81
76,06:01:25,48.74,95.0,1.0,-46.26
77,06:01:26,49.22,95.0,1.0,-45.78
78,06:01:27,49.78,95.0,1.0,-45.22
