passo,horario,temp_real,setpoint,acao,recompensa
1,15:49:33,26.78,25.0,-0.3,-1.78
2,15:49:34,26.8,25.0,-0.3,-1.8
3,15:49:35,26.81,25.0,-0.3,-1.81
4,15:49:36,26.76,25.0,-0.3,-1.76
5,15:49:37,26.79,25.0,-0.3,-1.79
6,15:49:38,26.81,25.0,-0.3,-1.81
7,15:49:39,26.78,25.0,-0.3,-1.78
8,15:49:40,26.77,25.0,-0.3,-1.77
9,15:49:41,26.81,25.0,-0.3,-1.81
10,15:49:42,26.76,25.0,-0.3,-1.76
11,15:49:43,26.75,25.0,-0.3,-1.75
12,15:49:44,26.75,25.0,-0.3,-1.75
13,15:49:45,26.75,25.0,-0.3,-1.75
14,15:49:46,26.75,25.0,-0.3,-1.75
15,15:49:47,26.75,25.0,-0.3,-1.75
16,15:49:48,26.71,25.0,-0.3,-1.71
17,15:49:49,26.69,25.0,-0.3,-1.69
18,15:49:50,26.69,25.0,-0.3,-1.69
19,15:49:51,26.66,25.0,-0.3,-1.66
20,15:49:52,26.62,95.0,0.882,-68.38
21,15:49:53,26.62,95.0,1.0,-68.38
22,15:49:54,26.59,95.0,1.0,-68.41
23,15:49:55,26.56,95.0,1.0,-68.44
24,15:49:56,26.56,95.0,1.0,-68.44
25,15:49:57,26.56,95.0,1.0,-68.44
26,15:49:58,26.59,95.0,1.0,-68.41
27,15:49:59,26.67,95.0,1.0,-68.33
28,15:50:00,26.72,95.0,1.0,-68.28
29,15:50:01,26.79,95.0,1.0,-68.21
30,15:50:02,26.91,95.0,1.0,-68.09
31,15:50:03,26.99,95.0,1.0,-68.01
32,15:50:04,27.12,95.0,1.0,-67.88
33,15:50:05,27.29,95.0,1.0,-67.71
34,15:50:05,27.47,95.0,1.0,-67.53
35,15:50:06,27.63,95.0,1.0,-67.37
36,15:50:07,27.81,95.0,1.0,-67.19
37,15:50:08,28.05,95.0,1.0,-66.95
38,15:50:09,28.28,95.0,1.0,-66.72
39,15:50:10,28.5,95.0,1.0,-66.5
40,15:50:11,28.74,95.0,1.0,-66.26
41,15:50:12,29.04,95.0,1.0,-65.96
42,15:50:13,29.31,95.0,1.0,-65.69
43,15:50:14,29.61,95.0,1.0,-65.39
44,15:50:15,29.89,95.0,1.0,-65.11
45,15:50:16,30.19,95.0,1.0,-64.81
46,15:50:17,30.52,95.0,1.0,-64.48
47,15:50:18,30.83,95.0,1.0,-64.17
48,15:50:19,31.15,95.0,1.0,-63.85
49,15:50:20,31.51,95.0,1.0,-63.49
50,15:50:21,31.84,95.0,1.0,-63.16
51,15:50:22,32.24,95.0,1.0,-62.76
52,15:50:23,32.59,95.0,1.0,-62.41
53,15:50:24,32.99,95.0,1.0,-62.01
54,15:50:25,33.34,95.0,1.0,-61.66
55,15:50:26,33.69,95.0,1.0,-61.31
56,15:50:27,34.11,95.0,1.0,-60.89
