passo,horario,temp_real,setpoint,acao,recompensa
347,10:35:08,60.74,72.0,1.0,-11.26
348,10:35:09,61.04,72.0,1.0,-10.96
349,10:35:10,61.31,72.0,1.0,-10.69
350,10:35:11,61.65,72.0,1.0,-10.35
351,10:35:12,61.96,72.0,1.0,-10.04
352,10:35:13,62.26,72.0,1.0,-9.74
353,10:35:14,62.56,72.0,1.0,-9.44
354,10:35:15,62.86,72.0,1.0,-9.14
355,10:35:16,63.18,72.0,1.0,-8.82
356,10:35:17,63.49,72.0,1.0,-8.51
357,10:35:18,63.82,72.0,1.0,-8.18
358,10:35:19,64.17,72.0,1.0,-7.83
359,10:35:20,64.47,72.0,1.0,-7.53
360,10:35:21,64.86,72.0,1.0,-7.14
361,10:35:21,65.16,72.0,1.0,-6.84
362,10:35:22,65.47,72.0,1.0,-6.53
363,10:35:23,65.84,72.0,1.0,-6.16
364,10:35:24,66.19,72.0,1.0,-5.81
365,10:35:25,66.49,72.0,1.0,-5.51
366,10:35:26,66.87,72.0,1.0,-5.13
367,10:35:27,67.18,72.0,1.0,-4.82
368,10:35:28,67.53,72.0,1.0,-4.47
369,10:35:29,67.85,72.0,1.0,-4.15
370,10:35:30,68.18,72.0,1.0,-3.82
371,10:35:31,68.54,72.0,1.0,-3.46
372,10:35:32,68.86,72.0,1.0,-3.14
373,10:35:33,69.22,72.0,1.0,-2.78
374,10:35:34,69.55,72.0,0.0,-2.45
375,10:35:35,69.86,72.0,0.0,-2.14
376,10:35:36,70.24,72.0,0.0,-1.76
377,10:35:37,70.54,72.0,0.0,-1.46
378,10:35:38,70.87,72.0,0.0,-1.13
379,10:35:39,71.14,72.0,0.0,-0.86
380,10:35:40,71.44,72.0,0.6,-0.56
381,10:35:41,71.75,72.0,0.6,-0.25
382,10:35:42,71.95,72.0,0.0,-0.05
383,10:35:42,72.19,72.0,0.25,-0.19
384,10:35:43,72.37,72.0,0.25,-0.37
385,10:35:44,72.5,72.0,0.25,-0.5
386,10:35:45,72.7,72.0,-0.3,-0.7
387,10:35:46,72.87,72.0,-0.3,-0.87
388,10:35:47,73.06,72.0,-0.3,-1.06
389,10:35:48,73.16,72.0,-0.3,-1.16
390,10:35:49,73.26,72.0,-0.3,-1.26
391,10:35:50,73.37,72.0,-0.3,-1.37
392,10:35:51,73.46,72.0,-0.3,-1.46
393,10:35:52,73.53,72.0,-0.3,-1.53
394,10:35:53,73.57,72.0,-0.3,-1.57
395,10:35:54,73.62,72.0,-0.3,-1.62
396,10:35:55,73.59,72.0,-0.3,-1.59
397,10:35:56,73.62,72.0,-0.3,-1.62
398,10:35:57,73.62,72.0,-0.3,-1.62
399,10:35:58,73.57,72.0,-0.3,-1.57
400,10:35:59,73.52,72.0,-0.3,-1.52
401,10:36:00,73.44,72.0,-0.3,-1.44
402,10:36:01,73.39,72.0,-0.3,-1.39
403,10:36:02,73.31,72.0,-0.3,-1.31
404,10:36:02,73.21,72.0,-0.3,-1.21
405,10:36:03,73.12,72.0,0.0,-1.12
406,10:36:04,73.01,72.0,-0.3,-1.01
407,10:36:05,72.88,72.0,0.0,-0.88
408,10:36:06,72.78,72.0,0.0,-0.78
409,10:36:07,72.63,72.0,-0.3,-0.63
410,10:36:08,72.5,72.0,0.0,-0.5
411,10:36:09,72.35,72.0,0.0,-0.35
412,10:36:10,72.19,72.0,0.25,-0.19
413,10:36:11,72.03,72.0,0.25,-0.03
414,10:36:12,71.87,72.0,0.25,-0.13
415,10:36:13,71.7,72.0,0.25,-0.3
416,10:36:14,71.53,72.0,0.35,-0.47
417,10:36:15,71.34,72.0,0.35,-0.66
418,10:36:16,71.18,72.0,0.6,-0.82
419,10:36:17,70.99,72.0,0.6,-1.01
420,10:36:18,70.84,72.0,0.6,-1.16
421,10:36:19,70.67,72.0,0.6,-1.33
422,10:36:20,70.52,72.0,0.6,-1.48
423,10:36:21,70.39,72.0,0.6,-1.61
424,10:36:22,70.27,72.0,1.0,-1.73
425,10:36:23,70.14,72.0,1.0,-1.86
426,10:36:23,70.06,72.0,1.0,-1.94
427,10:36:24,69.96,72.0,1.0,-2.04
428,10:36:25,69.87,72.0,1.0,-2.13
429,10:36:26,69.81,72.0,1.0,-2.19
430,10:36:27,69.79,72.0,1.0,-2.21
431,10:36:28,69.75,72.0,1.0,-2.25
432,10:36:29,69.75,72.0,1.0,-2.25
433,10:36:30,69.75,72.0,1.0,-2.25
434,10:36:31,69.79,72.0,1.0,-2.21
435,10:36:32,69.84,72.0,1.0,-2.16
436,10:36:33,69.89,72.0,1.0,-2.11
437,10:36:34,69.94,72.0,1.0,-2.06
438,10:36:35,70.04,72.0,1.0,-1.96
439,10:36:36,70.12,72.0,1.0,-1.88
440,10:36:37,70.19,95.0,1.0,-24.81
441,10:36:38,70.35,95.0,1.0,-24.65
442,10:36:39,70.51,95.0,1.0,-24.49
443,10:36:40,70.64,95.0,1.0,-24.36
444,10:36:41,70.77,95.0,1.0,-24.23
445,10:36:42,70.92,95.0,1.0,-24.08
446,10:36:43,71.09,95.0,1.0,-23.91
447,10:36:43,71.29,95.0,1.0,-23.71
448,10:36:44,71.46,95.0,1.0,-23.54
