passo,horario,temp_real,setpoint,acao,recompensa
1,09:52:13,24.77,25.0,0.881,-0.23
2,09:52:14,24.75,25.0,0.882,-0.25
3,09:52:15,24.78,25.0,0.882,-0.22
4,09:52:16,24.81,25.0,0.881,-0.19
5,09:52:17,24.81,25.0,0.881,-0.19
6,09:52:18,24.83,25.0,0.882,-0.17
7,09:52:19,24.91,25.0,0.882,-0.09
8,09:52:20,24.99,25.0,0.881,-0.01
9,09:52:21,25.09,25.0,0.882,-0.09
10,09:52:21,25.19,25.0,0.0,-0.19
11,09:52:22,25.34,25.0,0.0,-0.34
12,09:52:24,25.56,25.0,0.0,-0.56
13,09:52:25,25.78,25.0,0.0,-0.78
14,09:52:26,25.98,25.0,0.0,-0.98
15,09:52:27,26.17,25.0,0.0,-1.17
16,09:52:28,26.35,25.0,0.0,-1.35
17,09:52:29,26.55,25.0,0.0,-1.55
18,09:52:29,26.73,25.0,0.0,-1.73
19,09:52:30,26.9,25.0,0.0,-1.9
20,09:52:31,27.08,95.0,0.891,-67.92
21,09:52:32,27.21,95.0,1.0,-67.79
22,09:52:33,27.39,95.0,1.0,-67.61
23,09:52:34,27.52,95.0,1.0,-67.48
24,09:52:35,27.7,95.0,1.0,-67.3
25,09:52:37,27.91,95.0,1.0,-67.09
26,09:52:38,28.09,95.0,1.0,-66.91
27,09:52:38,28.31,95.0,1.0,-66.69
28,09:52:39,28.52,95.0,1.0,-66.48
29,09:52:40,28.75,95.0,1.0,-66.25
30,09:52:41,29.04,95.0,1.0,-65.96
31,09:52:42,29.28,95.0,1.0,-65.72
32,09:52:43,29.58,95.0,1.0,-65.42
33,09:52:44,29.9,95.0,1.0,-65.1
34,09:52:45,30.26,95.0,1.0,-64.74
35,09:52:46,30.59,95.0,1.0,-64.41
36,09:52:47,30.91,95.0,1.0,-64.09
37,09:52:48,31.27,95.0,1.0,-63.73
38,09:52:49,31.66,95.0,1.0,-63.34
39,09:52:50,32.04,95.0,1.0,-62.96
40,09:52:51,32.53,95.0,1.0,-62.47
41,09:52:52,32.92,95.0,1.0,-62.08
42,09:52:53,33.34,95.0,1.0,-61.66
43,09:52:54,33.79,95.0,1.0,-61.21
