passo,horario,temp_real,setpoint,acao,recompensa
1,11:15:22,29.81,25.0,-1.0,-4.81
2,11:15:23,29.79,25.0,-1.0,-4.79
3,11:15:24,29.76,25.0,-1.0,-4.76
4,11:15:25,29.8,25.0,-1.0,-4.8
5,11:15:26,29.77,25.0,-1.0,-4.77
6,11:15:27,29.75,25.0,-1.0,-4.75
7,11:15:28,29.75,25.0,-1.0,-4.75
8,11:15:29,29.7,25.0,-1.0,-4.7
9,11:15:30,29.66,25.0,-1.0,-4.66
10,11:15:30,29.61,25.0,-1.0,-4.61
11,11:15:31,29.53,25.0,-1.0,-4.53
12,11:15:32,29.46,25.0,-1.0,-4.46
13,11:15:33,29.41,25.0,-1.0,-4.41
14,11:15:34,29.32,25.0,-1.0,-4.32
15,11:15:35,29.22,25.0,-1.0,-4.22
16,11:15:36,29.13,25.0,-1.0,-4.13
17,11:15:37,29.03,25.0,-1.0,-4.03
18,11:15:38,28.9,25.0,-1.0,-3.9
19,11:15:39,28.79,25.0,-1.0,-3.79
20,11:15:40,28.68,95.0,0.881,-66.32
21,11:15:41,28.55,95.0,1.0,-66.45
22,11:15:42,28.43,95.0,1.0,-66.57
23,11:15:43,28.3,95.0,1.0,-66.7
24,11:15:44,28.21,95.0,1.0,-66.79
25,11:15:45,28.11,95.0,1.0,-66.89
26,11:15:46,28.02,95.0,1.0,-66.98
27,11:15:47,27.94,95.0,1.0,-67.06
28,11:15:48,27.94,95.0,1.0,-67.06
29,11:15:49,27.96,95.0,1.0,-67.04
30,11:15:50,28.01,95.0,1.0,-66.99
31,11:15:51,28.07,95.0,1.0,-66.93
32,11:15:51,28.17,95.0,1.0,-66.83
33,11:15:52,28.31,95.0,1.0,-66.69
34,11:15:53,28.5,95.0,1.0,-66.5
35,11:15:54,28.7,95.0,1.0,-66.3
36,11:15:55,28.91,95.0,1.0,-66.09
37,11:15:56,29.16,95.0,1.0,-65.84
38,11:15:57,29.41,95.0,1.0,-65.59
39,11:15:58,29.71,95.0,1.0,-65.29
40,11:15:59,30.0,95.0,1.0,-65.0
41,11:16:00,30.31,95.0,1.0,-64.69
42,11:16:01,30.69,95.0,1.0,-64.31
43,11:16:02,30.99,95.0,1.0,-64.01
44,11:16:03,31.37,95.0,1.0,-63.63
45,11:16:04,31.77,95.0,1.0,-63.23
46,11:16:05,32.14,95.0,1.0,-62.86
47,11:16:06,32.58,95.0,1.0,-62.42
48,11:16:07,32.97,95.0,1.0,-62.03
49,11:16:08,33.46,95.0,1.0,-61.54
50,11:16:09,33.85,95.0,1.0,-61.15
51,11:16:10,34.34,95.0,1.0,-60.66
52,11:16:11,34.78,95.0,1.0,-60.22
53,11:16:12,35.22,95.0,1.0,-59.78
54,11:16:13,35.74,95.0,1.0,-59.26
55,11:16:13,36.22,95.0,1.0,-58.78
56,11:16:14,36.72,95.0,1.0,-58.28
57,11:16:15,37.19,95.0,1.0,-57.81
58,11:16:16,37.67,95.0,1.0,-57.33
59,11:16:17,38.22,95.0,1.0,-56.78
60,11:16:18,38.67,95.0,1.0,-56.33
61,11:16:19,39.19,95.0,1.0,-55.81
62,11:16:20,39.74,95.0,1.0,-55.26
63,11:16:21,40.25,95.0,1.0,-54.75
64,11:16:22,40.8,95.0,1.0,-54.2
65,11:16:23,41.28,95.0,1.0,-53.72
66,11:16:24,41.78,95.0,1.0,-53.22
67,11:16:25,42.38,95.0,1.0,-52.62
68,11:16:26,42.86,95.0,1.0,-52.14
69,11:16:27,43.41,95.0,1.0,-51.59
70,11:16:28,43.9,95.0,1.0,-51.1
71,11:16:29,44.5,95.0,1.0,-50.5
72,11:16:30,44.98,95.0,1.0,-50.02
73,11:16:31,45.49,95.0,1.0,-49.51
74,11:16:32,46.08,95.0,1.0,-48.92
75,11:16:33,46.56,95.0,1.0,-48.44
76,11:16:34,47.07,95.0,1.0,-47.93
77,11:16:34,47.62,95.0,1.0,-47.38
78,11:16:35,48.14,95.0,1.0,-46.86
79,11:16:36,48.71,95.0,1.0,-46.29
80,11:16:37,49.2,95.0,1.0,-45.8
81,11:16:38,49.78,95.0,1.0,-45.22
82,11:16:39,50.26,95.0,1.0,-44.74
83,11:16:40,50.74,95.0,1.0,-44.26
84,11:16:41,51.32,95.0,1.0,-43.68
85,11:16:42,51.8,95.0,1.0,-43.2
86,11:16:43,52.38,95.0,1.0,-42.62
87,11:16:44,52.86,95.0,1.0,-42.14
88,11:16:45,53.38,95.0,1.0,-41.62
89,11:16:46,53.92,95.0,1.0,-41.08
90,11:16:47,54.41,95.0,1.0,-40.59
91,11:16:48,54.92,95.0,1.0,-40.08
92,11:16:49,55.41,95.0,1.0,-39.59
93,11:16:50,55.96,95.0,1.0,-39.04
94,11:16:51,56.51,95.0,1.0,-38.49
95,11:16:52,56.99,95.0,1.0,-38.01
96,11:16:53,57.47,95.0,1.0,-37.53
97,11:16:54,57.99,95.0,1.0,-37.01
98,11:16:55,58.47,95.0,1.0,-36.53
99,11:16:56,59.06,95.0,1.0,-35.94
100,11:16:57,59.66,95.0,1.0,-35.34
101,11:16:58,60.09,95.0,1.0,-34.91
102,11:16:59,60.64,95.0,1.0,-34.36
103,11:17:00,61.09,95.0,1.0,-33.91
104,11:17:01,61.54,95.0,1.0,-33.46
105,11:17:02,62.09,95.0,1.0,-32.91
106,11:17:03,62.53,95.0,1.0,-32.47
107,11:17:04,63.03,95.0,1.0,-31.97
108,11:17:05,63.47,95.0,1.0,-31.53
109,11:17:06,63.97,95.0,1.0,-31.03
110,11:17:07,64.41,95.0,1.0,-30.59
111,11:17:07,64.91,95.0,1.0,-30.09
112,11:17:08,65.31,95.0,1.0,-29.69
113,11:17:09,65.75,95.0,1.0,-29.25
114,11:17:10,66.22,95.0,1.0,-28.78
115,11:17:11,66.66,95.0,1.0,-28.34
116,11:17:12,67.14,95.0,1.0,-27.86
117,11:17:13,67.56,95.0,1.0,-27.44
118,11:17:15,68.16,95.0,1.0,-26.84
119,11:17:17,69.21,95.0,1.0,-25.79
120,11:17:18,69.78,95.0,1.0,-25.22
121,11:17:19,70.25,95.0,1.0,-24.75
122,11:17:20,70.64,95.0,1.0,-24.36
123,11:17:21,71.06,95.0,1.0,-23.94
124,11:17:22,71.47,95.0,1.0,-23.53
125,11:17:23,71.88,95.0,1.0,-23.12
126,11:17:24,72.29,95.0,1.0,-22.71
127,11:17:25,72.66,95.0,1.0,-22.34
128,11:17:26,73.14,95.0,1.0,-21.86
129,11:17:27,73.51,95.0,1.0,-21.49
130,11:17:28,73.96,95.0,1.0,-21.04
131,11:17:29,74.32,95.0,1.0,-20.68
132,11:17:30,74.74,95.0,1.0,-20.26
133,11:17:31,75.13,95.0,1.0,-19.87
134,11:17:32,75.54,95.0,1.0,-19.46
135,11:17:33,75.89,95.0,1.0,-19.11
136,11:17:34,76.24,95.0,1.0,-18.76
137,11:17:34,76.64,95.0,1.0,-18.36
138,11:17:35,77.02,95.0,1.0,-17.98
139,11:17:36,77.39,95.0,1.0,-17.61
140,11:17:37,77.74,55.0,-1.0,-22.74
141,11:17:38,78.09,55.0,-1.0,-23.09
