passo,horario,temp_real,setpoint,acao,recompensa
1,04:27:32,25.19,25.0,0.0,-0.19
2,04:27:33,25.16,25.0,0.0,-0.16
3,04:27:34,25.17,25.0,0.0,-0.17
4,04:27:35,25.16,25.0,0.0,-0.16
5,04:27:36,25.16,25.0,0.0,-0.16
6,04:27:37,25.13,25.0,0.0,-0.13
7,04:27:38,25.16,25.0,0.0,-0.16
8,04:27:38,25.13,25.0,0.0,-0.13
9,04:27:39,25.16,25.0,0.0,-0.16
10,04:27:40,25.13,25.0,0.0,-0.13
11,04:27:41,25.12,25.0,0.0,-0.12
12,04:27:42,25.12,25.0,0.0,-0.12
13,04:27:43,25.12,25.0,0.0,-0.12
14,04:27:44,25.12,25.0,0.0,-0.12
15,04:27:45,25.16,25.0,0.0,-0.16
16,04:27:46,25.13,25.0,0.0,-0.13
17,04:27:47,25.12,25.0,0.0,-0.12
18,04:27:48,25.12,25.0,0.0,-0.12
19,04:27:49,25.12,25.0,0.0,-0.12
20,04:27:50,25.12,95.0,0.883,-69.88
21,04:27:51,25.12,95.0,1.0,-69.88
22,04:27:52,25.12,95.0,1.0,-69.88
23,04:27:53,25.12,95.0,1.0,-69.88
24,04:27:54,25.14,95.0,1.0,-69.86
25,04:27:55,25.19,95.0,1.0,-69.81
26,04:27:56,25.26,95.0,1.0,-69.74
27,04:27:57,25.34,95.0,1.0,-69.66
28,04:27:58,25.43,95.0,1.0,-69.57
29,04:27:59,25.56,95.0,1.0,-69.44
30,04:28:00,25.69,95.0,1.0,-69.31
31,04:28:00,25.85,95.0,1.0,-69.15
32,04:28:01,26.05,95.0,1.0,-68.95
33,04:28:02,26.25,95.0,1.0,-68.75
34,04:28:03,26.54,95.0,1.0,-68.46
35,04:28:04,26.84,95.0,1.0,-68.16
36,04:28:05,27.11,95.0,1.0,-67.89
37,04:28:06,27.41,95.0,1.0,-67.59
38,04:28:07,27.71,95.0,1.0,-67.29
39,04:28:08,28.02,95.0,1.0,-66.98
40,04:28:09,28.37,95.0,1.0,-66.63
41,04:28:10,28.7,95.0,1.0,-66.3
42,04:28:11,29.1,95.0,1.0,-65.9
43,04:28:12,29.5,95.0,1.0,-65.5
44,04:28:13,29.89,95.0,1.0,-65.11
45,04:28:14,30.29,95.0,1.0,-64.71
46,04:28:15,30.74,95.0,1.0,-64.26
47,04:28:16,31.13,95.0,1.0,-63.87
48,04:28:17,31.58,95.0,1.0,-63.42
49,04:28:18,31.98,95.0,1.0,-63.02
50,04:28:19,32.41,95.0,1.0,-62.59
51,04:28:20,32.91,95.0,1.0,-62.09
52,04:28:21,33.31,95.0,1.0,-61.69
53,04:28:22,33.81,95.0,1.0,-61.19
54,04:28:23,34.28,95.0,1.0,-60.72
55,04:28:24,34.72,95.0,1.0,-60.28
56,04:28:25,35.22,95.0,1.0,-59.78
57,04:28:25,35.71,95.0,1.0,-59.29
58,04:28:26,36.22,95.0,1.0,-58.78
59,04:28:27,36.69,95.0,1.0,-58.31
60,04:28:28,37.13,95.0,1.0,-57.87
61,04:28:29,37.66,95.0,1.0,-57.34
62,04:28:30,38.13,95.0,1.0,-56.87
63,04:28:31,38.61,95.0,1.0,-56.39
64,04:28:32,39.16,95.0,1.0,-55.84
65,04:28:33,39.64,95.0,1.0,-55.36
66,04:28:34,40.16,95.0,1.0,-54.84
67,04:28:35,40.61,95.0,1.0,-54.39
68,04:28:36,41.11,95.0,1.0,-53.89
69,04:28:37,41.66,95.0,1.0,-53.34
70,04:28:38,42.12,95.0,1.0,-52.88
71,04:28:39,42.67,95.0,1.0,-52.33
72,04:28:40,43.15,95.0,1.0,-51.85
73,04:28:41,43.6,95.0,1.0,-51.4
74,04:28:42,44.17,95.0,1.0,-50.83
75,04:28:43,44.66,95.0,1.0,-50.34
76,04:28:44,45.18,95.0,1.0,-49.82
77,04:28:45,45.66,95.0,1.0,-49.34
78,04:28:45,46.11,95.0,1.0,-48.89
79,04:28:46,46.66,95.0,1.0,-48.34
80,04:28:47,47.11,95.0,1.0,-47.89
81,04:28:48,47.66,95.0,1.0,-47.34
82,04:28:49,48.11,95.0,1.0,-46.89
83,04:28:50,48.59,95.0,1.0,-46.41
84,04:28:51,49.09,95.0,1.0,-45.91
85,04:28:52,49.53,95.0,1.0,-45.47
86,04:28:53,50.08,95.0,1.0,-44.92
87,04:28:54,50.53,95.0,1.0,-44.47
88,04:28:55,50.97,95.0,1.0,-44.03
89,04:28:56,51.5,95.0,1.0,-43.5
90,04:28:57,51.97,95.0,1.0,-43.03
91,04:28:58,52.47,95.0,1.0,-42.53
92,04:28:59,52.91,95.0,1.0,-42.09
93,04:29:00,53.34,95.0,1.0,-41.66
94,04:29:01,53.84,95.0,1.0,-41.16
95,04:29:02,54.28,95.0,1.0,-40.72
96,04:29:03,54.78,95.0,1.0,-40.22
97,04:29:04,55.22,95.0,1.0,-39.78
98,04:29:05,55.66,95.0,1.0,-39.34
99,04:29:06,56.13,95.0,1.0,-38.87
100,04:29:07,56.56,95.0,1.0,-38.44
101,04:29:07,57.04,95.0,1.0,-37.96
102,04:29:08,57.47,95.0,1.0,-37.53
103,04:29:09,57.89,95.0,1.0,-37.11
104,04:29:10,58.34,95.0,1.0,-36.66
105,04:29:11,58.76,95.0,1.0,-36.24
106,04:29:12,59.25,95.0,1.0,-35.75
107,04:29:13,59.67,95.0,1.0,-35.33
108,04:29:14,60.06,95.0,1.0,-34.94
109,04:29:15,60.51,95.0,1.0,-34.49
110,04:29:16,60.91,95.0,1.0,-34.09
111,04:29:17,61.36,95.0,1.0,-33.64
112,04:29:18,61.78,95.0,1.0,-33.22
113,04:29:19,62.17,95.0,1.0,-32.83
114,04:29:20,62.63,95.0,1.0,-32.37
115,04:29:21,62.99,95.0,1.0,-32.01
116,04:29:22,63.0,95.0,1.0,-32.0
117,04:29:23,63.8,95.0,1.0,-31.2
118,04:29:24,64.19,95.0,1.0,-30.81
119,04:29:25,64.64,95.0,1.0,-30.36
120,04:29:26,65.01,95.0,1.0,-29.99
121,04:29:27,65.41,95.0,1.0,-29.59
122,04:29:27,65.76,95.0,1.0,-29.24
123,04:29:28,66.14,95.0,1.0,-28.86
124,04:29:29,66.54,95.0,1.0,-28.46
125,04:29:30,66.93,95.0,1.0,-28.07
126,04:29:31,67.32,95.0,1.0,-27.68
127,04:29:32,67.68,95.0,1.0,-27.32
128,04:29:33,68.03,95.0,1.0,-26.97
129,04:29:34,68.43,95.0,1.0,-26.57
130,04:29:35,68.78,95.0,1.0,-26.22
131,04:29:36,69.18,95.0,1.0,-25.82
132,04:29:37,69.53,95.0,1.0,-25.47
133,04:29:38,69.87,95.0,1.0,-25.13
134,04:29:39,70.22,95.0,1.0,-24.78
135,04:29:40,70.56,95.0,1.0,-24.44
136,04:29:41,70.94,95.0,1.0,-24.06
137,04:29:42,71.25,95.0,1.0,-23.75
138,04:29:43,71.6,95.0,1.0,-23.4
139,04:29:44,71.97,95.0,1.0,-23.03
140,04:29:45,72.29,55.0,-0.5,-17.29
141,04:29:46,72.61,55.0,-0.5,-17.61
142,04:29:47,72.96,55.0,-0.5,-17.96
143,04:29:48,73.27,55.0,-0.5,-18.27
144,04:29:48,73.61,55.0,-0.5,-18.61
145,04:29:49,73.87,55.0,-0.5,-18.87
146,04:29:50,74.12,55.0,-0.5,-19.12
147,04:29:51,74.37,55.0,-0.5,-19.37
148,04:29:52,74.59,55.0,-0.5,-19.59
149,04:29:53,74.79,55.0,-0.5,-19.79
150,04:29:54,74.96,55.0,-0.5,-19.96
151,04:29:55,75.09,55.0,-0.5,-20.09
152,04:29:56,75.2,55.0,-0.5,-20.2
153,04:29:57,75.29,55.0,-0.5,-20.29
154,04:29:58,75.36,55.0,-0.5,-20.36
155,04:29:59,75.43,55.0,-0.5,-20.43
156,04:30:00,75.47,55.0,-0.5,-20.47
157,04:30:01,75.5,55.0,-0.5,-20.5
158,04:30:02,75.5,55.0,-0.5,-20.5
159,04:30:03,75.48,55.0,-0.5,-20.48
160,04:30:04,75.44,55.0,-0.5,-20.44
161,04:30:05,75.43,55.0,-0.5,-20.43
162,04:30:06,75.34,55.0,-0.5,-20.34
163,04:30:07,75.26,55.0,-0.5,-20.26
164,04:30:08,75.19,55.0,-0.5,-20.19
165,04:30:09,75.09,55.0,-0.5,-20.09
166,04:30:09,74.98,55.0,-0.5,-19.98
167,04:30:10,74.87,55.0,0.0,-19.87
168,04:30:11,74.74,55.0,0.0,-19.74
169,04:30:12,7.0,55.0,0.0,-48.0
170,04:30:13,74.46,55.0,1.0,-19.46
171,04:30:14,74.31,55.0,-0.5,-19.31
172,04:30:15,74.15,55.0,0.0,-19.15
173,04:30:16,73.98,55.0,0.0,-18.98
174,04:30:17,73.83,55.0,0.0,-18.83
175,04:30:18,73.66,55.0,0.0,-18.66
176,04:30:19,73.49,55.0,0.0,-18.49
177,04:30:20,73.32,55.0,0.0,-18.32
178,04:30:21,73.16,55.0,0.0,-18.16
179,04:30:22,72.97,55.0,0.0,-17.97
180,04:30:23,72.82,55.0,0.0,-17.82
181,04:30:24,72.66,55.0,0.0,-17.66
182,04:30:25,72.47,55.0,0.0,-17.47
183,04:30:26,72.28,55.0,0.0,-17.28
184,04:30:27,72.06,55.0,0.0,-17.06
185,04:30:28,71.87,55.0,0.0,-16.87
186,04:30:29,71.68,55.0,0.0,-16.68
187,04:30:30,71.5,55.0,0.0,-16.5
188,04:30:30,71.29,55.0,0.0,-16.29
189,04:30:31,71.09,55.0,0.0,-16.09
190,04:30:32,70.89,55.0,0.0,-15.89
191,04:30:33,70.71,55.0,0.0,-15.71
192,04:30:34,70.47,55.0,0.0,-15.47
193,04:30:35,70.28,55.0,0.0,-15.28
194,04:30:36,70.07,55.0,0.0,-15.07
195,04:30:37,69.87,55.0,0.0,-14.87
196,04:30:38,69.59,55.0,0.0,-14.59
197,04:30:39,69.4,55.0,0.0,-14.4
198,04:30:40,69.22,55.0,0.0,-14.22
199,04:30:41,68.97,55.0,0.0,-13.97
200,04:30:42,68.78,55.0,0.0,-13.78
201,04:30:43,68.53,55.0,0.0,-13.53
202,04:30:44,68.31,55.0,0.0,-13.31
203,04:30:45,68.09,55.0,0.0,-13.09
204,04:30:46,67.85,55.0,0.0,-12.85
205,04:30:47,67.66,55.0,0.0,-12.66
206,04:30:48,67.41,55.0,0.0,-12.41
207,04:30:49,67.19,55.0,0.0,-12.19
208,04:30:50,67.0,55.0,0.0,-12.0
209,04:30:51,66.75,55.0,0.0,-11.75
210,04:30:52,66.53,55.0,0.0,-11.53
211,04:30:52,66.25,55.0,0.0,-11.25
212,04:30:53,66.06,55.0,0.0,-11.06
213,04:30:54,65.84,55.0,0.0,-10.84
214,04:30:55,65.59,55.0,0.0,-10.59
215,04:30:56,65.39,55.0,0.0,-10.39
216,04:30:57,65.16,55.0,0.0,-10.16
217,04:30:58,64.94,55.0,0.0,-9.94
218,04:30:59,64.72,55.0,0.0,-9.72
219,04:31:00,64.5,55.0,0.0,-9.5
220,04:31:01,64.28,55.0,0.0,-9.28
221,04:31:02,64.03,55.0,0.0,-9.03
222,04:31:03,63.81,55.0,0.0,-8.81
223,04:31:04,63.59,55.0,0.0,-8.59
224,04:31:05,63.34,55.0,0.0,-8.34
225,04:31:06,63.16,55.0,0.0,-8.16
226,04:31:07,62.94,55.0,0.0,-7.94
227,04:31:08,62.72,55.0,0.0,-7.72
228,04:31:09,62.5,55.0,0.0,-7.5
229,04:31:10,62.29,55.0,0.0,-7.29
230,04:31:11,62.09,55.0,0.0,-7.09
231,04:31:12,61.85,55.0,0.0,-6.85
232,04:31:13,61.66,55.0,0.0,-6.66
233,04:31:13,61.44,55.0,0.0,-6.44
234,04:31:14,61.19,55.0,0.0,-6.19
235,04:31:15,61.0,55.0,0.0,-6.0
236,04:31:16,60.78,55.0,0.0,-5.78
237,04:31:17,60.56,55.0,0.0,-5.56
238,04:31:18,60.34,55.0,0.0,-5.34
239,04:31:19,60.13,55.0,0.0,-5.13
240,04:31:20,59.95,55.0,0.0,-4.95
241,04:31:21,59.78,55.0,0.0,-4.78
242,04:31:22,59.53,55.0,0.0,-4.53
243,04:31:23,59.34,55.0,0.0,-4.34
244,04:31:24,59.14,55.0,0.0,-4.14
245,04:31:25,58.94,55.0,0.0,-3.94
246,04:31:26,58.72,55.0,0.0,-3.72
247,04:31:27,58.53,55.0,0.0,-3.53
248,04:31:28,58.35,55.0,0.0,-3.35
249,04:31:29,58.15,55.0,0.0,-3.15
250,04:31:30,57.94,55.0,0.0,-2.94
251,04:31:31,57.74,55.0,0.0,-2.74
252,04:31:32,57.54,55.0,0.0,-2.54
253,04:31:33,57.36,55.0,0.0,-2.36
254,04:31:33,57.16,55.0,0.0,-2.16
255,04:31:34,56.96,55.0,0.0,-1.96
256,04:31:35,56.78,55.0,0.0,-1.78
257,04:31:36,56.55,55.0,0.0,-1.55
258,04:31:37,56.38,55.0,0.0,-1.38
259,04:31:38,56.21,55.0,0.0,-1.21
260,04:31:39,56.03,55.0,0.0,-1.03
261,04:31:40,55.83,55.0,0.0,-0.83
262,04:31:41,55.63,55.0,0.0,-0.63
263,04:31:42,55.48,55.0,0.0,-0.48
264,04:31:43,55.31,55.0,0.0,-0.31
265,04:31:44,55.13,55.0,0.0,-0.13
266,04:31:45,54.93,55.0,0.0,-0.07
267,04:31:46,54.76,55.0,0.06,-0.24
268,04:31:47,54.59,55.0,0.06,-0.41
269,04:31:48,54.41,55.0,1.0,-0.59
270,04:31:49,54.21,55.0,1.0,-0.79
271,04:31:50,54.07,55.0,1.0,-0.93
272,04:31:51,53.89,55.0,1.0,-1.11
273,04:31:52,53.73,55.0,1.0,-1.27
274,04:31:53,53.62,55.0,1.0,-1.38
275,04:31:53,53.52,55.0,1.0,-1.48
276,04:31:54,53.43,55.0,1.0,-1.57
277,04:31:55,53.34,55.0,1.0,-1.66
278,04:31:56,53.31,55.0,1.0,-1.69
279,04:31:57,53.28,55.0,1.0,-1.72
280,04:31:58,53.3,55.0,1.0,-1.7
281,04:31:59,53.31,55.0,1.0,-1.69
282,04:32:00,53.36,55.0,1.0,-1.64
283,04:32:01,53.44,55.0,1.0,-1.56
284,04:32:02,53.56,55.0,1.0,-1.44
285,04:32:03,53.66,55.0,1.0,-1.34
286,04:32:04,53.74,55.0,1.0,-1.26
287,04:32:05,53.86,55.0,1.0,-1.14
288,04:32:06,54.05,55.0,1.0,-0.95
289,04:32:07,54.22,55.0,1.0,-0.78
290,04:32:08,54.38,55.0,1.0,-0.62
291,04:32:09,54.56,55.0,1.0,-0.44
292,04:32:10,54.78,55.0,1.0,-0.22
293,04:32:11,55.03,55.0,0.06,-0.03
294,04:32:12,55.25,55.0,1.0,-0.25
295,04:32:13,55.47,55.0,1.0,-0.47
296,04:32:14,55.69,55.0,-0.5,-0.69
297,04:32:14,55.96,55.0,-0.5,-0.96
298,04:32:15,56.22,55.0,-0.5,-1.22
299,04:32:16,56.46,55.0,-0.5,-1.46
300,04:32:17,56.68,55.0,-0.5,-1.68
301,04:32:18,56.89,55.0,-0.5,-1.89
302,04:32:19,57.09,55.0,-0.5,-2.09
303,04:32:20,57.31,55.0,-0.5,-2.31
304,04:32:21,57.47,55.0,-0.5,-2.47
305,04:32:22,57.62,55.0,-0.5,-2.62
306,04:32:23,57.75,55.0,-0.5,-2.75
307,04:32:24,57.87,55.0,-0.5,-2.87
308,04:32:25,57.97,55.0,-0.5,-2.97
309,04:32:26,58.06,55.0,-0.5,-3.06
310,04:32:27,58.13,55.0,-0.5,-3.13
311,04:32:28,58.17,55.0,-0.5,-3.17
312,04:32:29,58.19,55.0,-0.5,-3.19
313,04:32:30,58.22,55.0,-0.5,-3.22
314,04:32:31,58.19,55.0,-0.5,-3.19
315,04:32:32,58.19,55.0,-0.5,-3.19
316,04:32:33,58.19,55.0,-0.5,-3.19
317,04:32:34,58.17,55.0,-0.5,-3.17
318,04:32:35,58.13,55.0,-0.5,-3.13
319,04:32:36,58.09,55.0,-0.5,-3.09
320,04:32:36,58.04,72.0,1.0,-13.96
321,04:32:37,57.96,72.0,1.0,-14.04
322,04:32:38,57.89,72.0,1.0,-14.11
323,04:32:39,57.8,72.0,1.0,-14.2
324,04:32:40,57.73,72.0,1.0,-14.27
325,04:32:41,57.65,72.0,1.0,-14.35
326,04:32:42,57.63,72.0,1.0,-14.37
327,04:32:43,57.59,72.0,1.0,-14.41
328,04:32:44,57.61,72.0,1.0,-14.39
329,04:32:45,57.63,72.0,1.0,-14.37
330,04:32:46,57.64,72.0,1.0,-14.36
331,04:32:47,57.72,72.0,1.0,-14.28
332,04:32:48,57.81,72.0,1.0,-14.19
333,04:32:49,57.88,72.0,1.0,-14.12
334,04:32:50,57.97,72.0,1.0,-14.03
335,04:32:51,58.13,72.0,1.0,-13.87
336,04:32:52,58.29,72.0,1.0,-13.71
337,04:32:53,58.42,72.0,1.0,-13.58
338,04:32:54,58.61,72.0,1.0,-13.39
339,04:32:55,58.79,72.0,1.0,-13.21
340,04:32:56,58.99,72.0,1.0,-13.01
341,04:32:57,59.19,72.0,1.0,-12.81
342,04:32:57,59.4,72.0,1.0,-12.6
343,04:32:58,59.63,72.0,1.0,-12.37
344,04:32:59,59.84,72.0,1.0,-12.16
345,04:33:00,60.12,72.0,1.0,-11.88
346,04:33:01,60.38,72.0,1.0,-11.62
347,04:33:02,60.63,72.0,1.0,-11.37
348,04:33:03,6.0,72.0,1.0,-66.0
349,04:33:04,61.16,72.0,1.0,-10.84
350,04:33:05,61.41,72.0,0.0,-10.59
351,04:33:06,61.71,72.0,1.0,-10.29
352,04:33:07,62.01,72.0,1.0,-9.99
353,04:33:08,62.31,72.0,1.0,-9.69
354,04:33:09,62.57,72.0,1.0,-9.43
355,04:33:10,62.83,72.0,1.0,-9.17
356,04:33:11,63.14,72.0,1.0,-8.86
357,04:33:12,63.44,72.0,1.0,-8.56
358,04:33:13,63.76,72.0,1.0,-8.24
359,04:33:14,64.02,72.0,1.0,-7.98
360,04:33:15,64.28,72.0,1.0,-7.72
361,04:33:16,64.63,72.0,1.0,-7.37
362,04:33:17,64.91,72.0,1.0,-7.09
363,04:33:18,65.22,72.0,1.0,-6.78
364,04:33:19,65.53,72.0,1.0,-6.47
365,04:33:19,65.81,72.0,1.0,-6.19
366,04:33:20,66.16,72.0,1.0,-5.84
367,04:33:21,66.43,72.0,1.0,-5.57
368,04:33:22,66.78,72.0,1.0,-5.22
369,04:33:23,67.09,72.0,1.0,-4.91
370,04:33:24,67.39,72.0,1.0,-4.61
371,04:33:25,67.78,72.0,1.0,-4.22
372,04:33:26,68.06,72.0,1.0,-3.94
373,04:33:27,68.36,72.0,1.0,-3.64
374,04:33:28,68.74,72.0,1.0,-3.26
375,04:33:29,69.01,72.0,1.0,-2.99
376,04:33:30,69.39,72.0,1.0,-2.61
377,04:33:31,69.7,72.0,0.0,-2.3
378,04:33:32,70.05,72.0,0.0,-1.95
379,04:33:33,70.32,72.0,0.0,-1.68
380,04:33:34,70.63,72.0,1.0,-1.37
381,04:33:35,70.95,72.0,0.0,-1.05
382,04:33:36,71.26,72.0,0.0,-0.74
383,04:33:37,71.57,72.0,0.0,-0.43
384,04:33:38,71.81,72.0,0.0,-0.19
385,04:33:39,72.03,72.0,0.15,-0.03
386,04:33:40,72.26,72.0,0.15,-0.26
387,04:33:41,72.47,72.0,0.15,-0.47
388,04:33:41,72.7,72.0,-0.3,-0.7
389,04:33:42,72.87,72.0,-0.3,-0.87
390,04:33:43,73.01,72.0,-0.3,-1.01
391,04:33:44,73.16,72.0,-0.3,-1.16
392,04:33:45,73.26,72.0,-0.3,-1.26
393,04:33:46,73.41,72.0,-0.3,-1.41
394,04:33:47,73.45,72.0,-0.3,-1.45
395,04:33:48,73.52,72.0,-0.3,-1.52
396,04:33:49,73.57,72.0,-0.3,-1.57
397,04:33:50,73.62,72.0,-0.3,-1.62
398,04:33:51,73.62,72.0,-0.3,-1.62
399,04:33:52,73.62,72.0,-0.3,-1.62
400,04:33:53,73.62,72.0,-0.3,-1.62
401,04:33:54,73.6,72.0,-0.3,-1.6
402,04:33:55,73.53,72.0,-0.3,-1.53
403,04:33:56,73.48,72.0,-0.3,-1.48
404,04:33:57,73.43,72.0,-0.3,-1.43
405,04:33:58,73.37,72.0,-0.3,-1.37
406,04:33:59,73.27,72.0,-0.3,-1.27
